発売日,メーカー,タイトル,ハード,容量(bit),ジャンル,価格,ジョブカテゴリ,カウント,👥クリエイターズ👨‍💼👨‍💻🎨,👨‍💼ディレクター,👨‍💻プログラマー,🎨デザイナー/美術,🎵音楽,📝シナリオ,💼プロデューサー,
1993-07-16,EAビクター,マイケルジョーダンONEONONE,1,2,SPT,"￥3,900","￥4,000代",0,,,,,,,,
1993-07-20,コナミ,ゴッドメディスンファンタジー世界の誕生,1,4,RPG,"￥4,500","￥4,500代",0,,,,,,,,
1993-07-23,ジャレコ,Jカップサッカー,1,3,SPT,"￥3,900","￥4,000代",0,,,,,,,,
1993-07-23,バップ,ミステリアム,1,3,RPG,"￥4,500","￥4,500代",0,,,,,ミュージックビデオ 「Mysterious Ways」 - YouTube,,ブライアン・イーノ|ダニエル・ラノワ,
1993-07-23,アスク講談社,ああ播磨灘,1,3,SPT,"￥4,500","￥4,500代",0,,長田紀生,,新井豊,天野正道,さだやす圭,,
1993-07-23,ミサワエンターテイメント,ジミーコナーズのプロテニスツアー,1,2,SPT,"￥3,900","￥4,000代",0,,,,,,,,
1993-07-23,トミー,幽☆遊☆白書,1,4,FTG,"￥3,980","￥4,000代",0,,,,,やまだ豊,三嶋龍朗,,
1993-07-30,アイレム,主役戦隊アイレムファイター,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,masato matsuura(1-6|12曲目)|masato matsuura|tetsuya komuro(7-11曲目),
1993-07-30,日本クラリービジネス,的中ラッシュ,1,2,ETC,"￥6,900","￥7,000代",0,,,,,,,,
1993-07-30,バンプレスト,鉄球ファイト！ザ・グレイトバトル外伝,1,3,ACT,"￥3,980","￥4,000代",0,,田中健一,KEROCHAN,TAKE|守谷淳一,富樫則彦,,下道隆,
1993-08-06,ジャレコ,ソルダム,1,3,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1993-08-06,バンプレスト,らんま1/2格劇問答！！,1,4,RPG,"￥3,980","￥4,000代",0,,,,,,,,
1993-08-08,ハドソン,桃太郎電劇,1,4,ACT,"￥4,500","￥4,500代",0,,さくまあきら,いとうしんいち,いとうしんいち|土居孝幸,吉田美智子,,浦敏治,
1993-08-10,ナムコ,モンスターメーカーバーコードサーガ,1,3,ETC,"￥3,800","￥4,000代",0,,,,,,,,
1993-08-19,バップ,ダブル役満Jr.,1,3,TBL,"￥4,800","￥5,000代",0,,,,,,,,
1993-08-20,ユタカ,仮面ライダーSD走れ！マイティライダーズ,1,3,ACT,"￥3,599","￥3,500代",0,,,,,,,,
1993-08-27,アクレイムジャパン,MVPベースボール,1,4,SPT,"￥4,500","￥4,500代",0,,,,,,,,
1993-08-27,ナムコ,ファミリージョッキー2名馬の血統,1,3,RCG,"￥4,500","￥4,500代",0,,,,,,,,
1993-08-27,キングレコード,勝馬予想競馬貴族,1,3,ETC,"￥5,900","￥6,000代",0,,,,,,,,
1993-09-10,バンダイ,カルトジャンプ,1,4,ETC,"￥3,800","￥4,000代",0,,,,,,,,
1993-09-17,バップ,ダブル役満2,1,3,TBL,"￥4,800","￥5,000代",0,,,,,,,,
1993-09-23,イマジニア,レミングス,1,3,PZL,"￥3,900","￥4,000代",0,,,デイブ・ジョーンズ(英語版),ゲイリー・ティモンズ|スコット・ジョンストン,ブライアン・ジョンストン|ティム・ライト(英語版),,,
1993-09-24,アスク講談社,エイリアンVSプレデター,1,3,ACT,"￥4,500","￥4,500代",0,,,,,,,,
1993-09-25,アスキー,ウィザードリィ外伝3闇の聖典-SCRIPTUREOFTHEDARK-,1,5,RPG,"￥5,150","￥5,000代",0,,,,,,,,
1993-10-08,ナムコ,カットビロード,1,3,RCG,"￥4,800","￥5,000代",0,,,,,,,,
1993-10-22,バナレックス,クレヨンしんちゃん2オラとわんぱくごっこだゾ,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1993-10-29,トミー,アメリカ横断ウルトラクイズPART4,1,4,ETC,"￥3,980","￥4,000代",0,,,,,,,,
1993-10-29,ナムコ,ファミスタ3,1,4,SPT,"￥4,900","￥5,000代",0,,,,,,,,
1993-10-29,カプコン,ロックマンワールド4,1,5,ACT,"￥3,500","￥3,500代",0,,,,稲船敬二,村田幸史,,藤原得郎,
1993-11-19,ポニーキャニオン,ウルティマ失われたルーン2,1,4,RPG,"￥4,900","￥5,000代",0,,,,,,,,
1993-11-19,ココナッツジャパンエンターテイメント,パチ夫くん,1,3,ETC,"￥3,980","￥4,000代",0,,,,,,,,
1993-11-19,アトラス,女神転生ラストバイブル2,1,4,RPG,"￥5,300","￥5,500代",0,,,,,,,,
1993-11-26,コナミ,TMNT3タートルズ危機一発,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1993-11-26,トミー,UNOスモールワールド,1,4,TBL,"￥3,980","￥4,000代",0,,,,,,,,
1993-11-27,任天堂,カービィのピンボール,1,4,TBL,"￥2,900","￥3,000代",112,,,,,池上正,,岩田聡,
1993-12-03,カプコン,ダックテイルズ2,1,3,ACT,"￥3,500","￥3,500代",0,,,,ティモシー・M・モーエン,ドミニク・ルイス,カール・バークス|ジーマン・メイゴン|マット・ヤングバーグ|フランシスコ・アンゴネス,,
1993-12-10,アイレム,アンダーカバーコップス破壊神ガルマァ,1,4,ETC,"￥3,800","￥4,000代",0,,,,,,,,
1993-12-10,ビーアイ,ピングー世界で1番元気なペンギン,1,4,ACT,"￥4,200","￥4,000代",0,,,,,,,,
1993-12-10,トミー,幽☆遊☆白書第2弾暗黒武術会編,1,4,FTG,"￥3,980","￥4,000代",0,,,,,,,,
1993-12-17,バンダイ,怪獣王ゴジラ,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1993-12-17,アスミック,馬券王V3,1,3,ETC,"￥6,500","￥6,500代",0,,,,,,,,
1993-12-18,アイレム,最後の忍道,1,3,ACT,"￥3,800","￥4,000代",0,,,,,石田雅彦,,,
1993-12-22,コナミ,タイニートゥーンアドベンチャーズ2～バスターバニーのかっとびだいぼうけん～,1,3,ACT,"￥3,600","￥3,500代",0,,,,,,,,
1993-12-22,テクノスジャパン,ダウンタウンスペシャルくにおくんの時代劇だよ全員集合！,1,4,ACT,"￥4,800","￥5,000代",0,,吉田晄浩,南波靖一郎(メインプログラマー)|大日方忠道(背景チェック担当)|松本康宏(メニュー周り担当)|森真一(ショップ周り担当),根立克行(キャラ担当)|東郷和代(背景担当),田崎寿子,,,
1993-12-22,ケムコ,ミッキーマウス5魔法のステッキ,1,3,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1993-12-24,アクレイムジャパン,モータルコンバット神拳降臨伝説,1,4,FTG,"￥4,300","￥4,500代",0,,,,,,,,
1994-01-07,メサイヤ,バトルトード,1,3,ACT,"￥4,200","￥4,000代",0,,,クリス・スタンパー|マーク・ベターリッジ,ティム・スタンパー(英語版)|クリス・スタンパー(英語版)|ケヴィン・ベイリス,デビッド・ワイズ,,ジョエル・ホッホバーグ,
1994-01-14,アルトロン,トムとジェリーPART2,1,3,ACT,"￥4,500","￥4,500代",0,,,,,,,,
1994-01-21,任天堂,スーパーマリオランド3ワリオランド,1,5,ACT,"￥3,900","￥4,000代",159,,清武博二|細川豪彦,山中勝|小川譲|平野勲|香月良昇,清武博二|細川豪彦|杉野憲一,吉冨亮二|石川こずえ,,横井軍平,
1994-02-11,ヴァージン,スポットクールアドベンチャー,1,3,ACT,"￥4,200","￥4,000代",0,,,,,,,,
1994-02-11,ココナッツジャパンエンターテイメント,バーチャルウォーズ,1,3,ACT,"￥4,900","￥5,000代",0,,,,,ジョン・ワイマン,スティーヴン・キング|『芝刈り機の男』,,
1994-02-18,ハドソン,スーパー桃太郎電鉄2,1,4,TBL,"￥4,500","￥4,500代",0,,さくまあきら|飛田雅宏,青山光(青山公士),土居孝幸,関口和之,,浦敏治,
1994-02-18,光栄,ホイホイゲームボーイ版,1,3,PZL,"￥4,800","￥5,000代",0,,,,,,,,
1994-02-18,ジャレコ,武田修宏のエースストライカー,1,4,SPT,"￥4,900","￥5,000代",0,,,,,,,,
1994-02-25,アクレイムジャパン,T-2ザ・アーケードゲーム,1,3,SHT,"￥3,890","￥4,000代",0,,,,,,,,
1994-03-03,バンダイ,ウェルカムなかよしパーク,1,4,ETC,"￥3,800","￥4,000代",0,,,,,,,,
1994-03-11,バンプレスト,ONI4鬼神の血族,1,4,RPG,"￥4,980","￥5,000代",0,,,,,,,,
1994-03-11,バンダイ,疾風！アイアンリーガー,1,3,ACT,"￥3,500","￥3,500代",0,,,,二宮常雄|大河原邦男|二宮常雄|本橋秀之,和田薫,矢立肇,,
1994-03-18,サミー工業,雀四郎2,1,3,TBL,"￥4,200","￥4,000代",0,,,,,,,,
1994-03-25,アクレイムジャパン,WWFキングオブザリング,1,3,SPT,"￥4,200","￥4,000代",0,,,,,,,,
1994-03-25,ビック東海,ルクル,1,5,PZL,"￥4,800","￥5,000代",0,,,,,,,,
1994-03-25,イマジニア,ロロの大冒険,1,3,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1994-03-25,バンプレスト,剣勇伝説ヤイバ,1,4,ACT,"￥3,980","￥4,000代",0,,,,,,,,
1994-03-25,アイレム,大工の源さん～ロボット帝国の野望～,1,4,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1994-03-25,エニックス,南国少年パプワくんガンマ団の野望,1,3,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1994-03-26,バンダイ,クレヨンしんちゃん3オラのごきげんアスレチック,1,3,ACT,"￥3,500","￥3,500代",0,,,,,,,,
1994-04-01,タイトー,Mr.GOの馬券的中術,1,3,ETC,"￥5,900","￥6,000代",0,,,,,,,,
1994-04-02,EAV,Jリーグウィニングゴール,1,3,SPT,"￥5,980","￥6,000代",0,,,,,,,,
1994-04-08,イマジニア,詰め将棋～百番将棋～,1,2,TBL,"￥4,700","￥4,500代",0,,,,,,,,
1994-04-15,アテナ,モグラでポン！,1,1,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1994-04-15,アイマックス,詰め将棋問題提供「将棋世界」,1,2,TBL,"￥4,700","￥4,500代",0,,,,,,,,
1994-04-22,ハドソン,GB原人ランドビバ！ちっくん王国,1,4,ACT,"￥3,800","￥4,000代",0,,大久保則雄,竹重英樹,松永智史|浦部勝彦,伊藤康広|田中達也,,宮本徳人,
1994-04-22,ココナッツジャパンエンターテイメント,パチ夫くんキャッスル,1,3,PZL,"￥3,980","￥4,000代",0,,,,,,,,
1994-04-22,ココナッツジャパンエンターテイメント,フィジェッツ,1,4,PZL,"￥4,300","￥4,500代",0,,,,,,,,
1994-04-22,カプコン,天地を喰らう,1,4,RPG,"￥4,600","￥4,500代",0,,,,,,,,
1994-04-22,エンジェル,美少女戦士セーラームーンR,1,4,ACT,"￥3,800","￥4,000代",0,,佐藤順一 → 幾原邦彦 → 五十嵐卓哉,,(※ 作画チーフ)|只野和子 → 伊藤郁子 → 爲我井克美,有澤孝紀,武内直子,,
1994-04-28,ビクターエンタテインメント,ノンタンといっしょくるくるぱずる,1,3,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1994-04-29,サンソフト,ルーニー・トゥーンズそれゆけ！スピーディー・ゴンザレス,1,4,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1994-05-27,テクノスジャパン,太陽の天使マーロー～お花畑は大パニック～,1,4,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1994-06-03,トミー,幽☆遊☆白書第3弾魔界の扉編,1,4,RPG,"￥3,980","￥4,000代",0,,,,,,,,
1994-06-10,ヴィジット,ザ・心理ゲーム,1,4,ETC,"￥4,500","￥4,500代",0,,,,,,,,
1994-06-10,ココナッツジャパンエンターテイメント,パチスロキッズ2,1,3,ETC,"￥4,500","￥4,500代",0,,,,,,,,
1994-06-14,任天堂,テトリスフラッシュ,1,3,PZL,"￥2,900","￥3,000代",0,,山本雅央|山上仁志,,,高野充彦|上村みゆき,,横井軍平,
1994-06-14,任天堂,ドンキーコング,1,5,ACT,"￥3,900","￥4,000代",0,,宮本茂,駒野目裕久|飯沼実|西田充裕|村田泰裕(AC) |中郷俊彦(FC),宮本茂,兼岡行男,,山内溥|横井軍平(AC)|上村雅之(FC),
1994-06-17,ココナッツジャパンエンターテイメント,ワールドカップストライカー,1,3,SPT,"￥4,500","￥4,500代",0,,,,,,,,
1994-06-30,タカラ,熱闘サムライスピリッツ,1,5,FTG,"￥4,660","￥4,500代",0,,,,,,,,
1994-07-01,ホリ電気,ろっくん！もんすたぁ！！,1,5,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1994-07-15,ビデオシステム,キテレツ大百科冒険大江戸ジュラ紀,1,4,ACT,"￥3,900","￥4,000代",0,,,,,,藤子・F・不二雄,,
1994-07-15,メサイヤ,全日本プロレスジェット,1,4,SPT,"￥4,880","￥5,000代",0,,石塚輝,川原英明|松田哲哉,えのもとじゅん|岩本紀彦,佐々木筑柴|森彰彦,,薮崎久也|石塚輝,
1994-07-22,カプコン,ロックマンワールド5,1,5,ACT,"￥3,800","￥4,000代",0,,,,稲船敬二,,,藤原得郎,
1994-07-29,サミー工業,GBパチスロ必勝法Jr.,1,3,ETC,"￥4,777","￥5,000代",0,,,,,,,,
1994-07-29,アクレイムジャパン,クリスティワールド,1,3,PZL,"￥3,980","￥4,000代",0,,,,,,,,
1994-07-29,バンダイ,ジャングルの王者ターちゃん,1,4,ACT,"￥3,980","￥4,000代",0,,,,工藤裕加|西野理恵,山田直毅|鈴木豪,,,
1994-07-29,アイマックス,パチスロワールドカップ'94,1,4,ETC,"￥4,500","￥4,500代",0,,,,,,,,
1994-07-29,サンソフト,ワールドカップUSA'94,1,3,SPT,"￥4,800","￥5,000代",0,,,,,,,,
1994-07-29,キングレコード,勝馬予想競馬貴族EX'94,1,3,ETC,"￥6,900","￥7,000代",0,,,,,,,,
1994-07-29,テクノスジャパン,熱血！ビーチバレーだよくにおくん,1,4,SPT,"￥3,800","￥4,000代",0,,,ストレートさとう,よこぺん|坪谷衛|大竹剛,澤和雄|ごとうなおき,,,
1994-07-29,タカラ,熱闘餓狼伝説2あらたなるたたかい,1,5,FTG,"￥4,660","￥4,500代",0,,,,,,,,
1994-07-31,バンプレスト,ぷよぷよ,1,4,PZL,"￥3,980","￥4,000代",0,,,,,,,,
1994-08-05,ビーアイ,3丁目のタマタマ＆フレンズ3丁目お化けパニック！！,1,3,ETC,"￥3,980","￥4,000代",0,,,,,,,,
1994-08-05,東宝・小学館プロダクション,ポコニャン！夢の大冒険,1,4,ACT,"￥4,300","￥4,500代",0,,,,,,,,
1994-08-10,ハドソン,ボンバーマンGB,1,4,ACT,"￥4,300","￥4,500代",0,,大久保則雄,緒方健次,大久保則雄|水野祥司,福田裕彦,,宮本徳人,
1994-08-11,バンダイ,TVアニメスラムダンクがけっぷちの決勝リーグ,1,4,SPT,"￥3,980","￥4,000代",0,,,,,,,,
1994-08-26,エンジェル,ウルトラマン超闘士激伝,1,4,ACT,"￥3,800","￥4,000代",0,,,,大平直樹|堀井敏之,,瑳川竜|栗原仁,,
1994-08-26,バンダイ,クレヨンしんちゃん4オラのいたずら大変身,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1994-09-09,バンダイ,新SDガンダム外伝ナイトガンダム物語,1,4,RPG,"￥3,980","￥4,000代",0,,武藤仁,畠山慶輝,宮城嘉樹,J.SAITO,,稲垣浩文,
1994-09-16,バップ,スーパーストリートバスケットボール2,1,3,SPT,"￥4,800","￥5,000代",0,,,,,,,,
1994-09-16,ヴィジット,連対王,1,2,ETC,"￥5,500","￥5,500代",0,,,,,,,,
1994-09-22,バンダイ,とっても！ラッキーマンラッキークッキーみんな大好きー,1,4,TBL,"￥3,980","￥4,000代",0,,,,,,,,
1994-09-23,コナミ,魂斗羅スピリッツ,1,3,ACT,"￥3,800","￥4,000代",0,,中里伸也,八井田満|菅波秀幸,中里伸也|猿田雅之,柳沢美紀|安達昌宣|岩瀬立飛,,北上一三,
1994-09-30,ツクダオリジナル,オセロワールド,1,2,TBL,"￥3,900","￥4,000代",0,,,,,,,,
1994-09-30,アクレイムジャパン,バートのジャックと豆の木,1,3,ACT,"￥3,900","￥4,000代",0,,,,,,,,
1994-09-30,サンソフト,ルーニー・トゥーンズダフィー・ダック,1,4,ACT,"￥4,300","￥4,500代",0,,,,,,,,
1994-10-07,日本物産,本命ボーイ,1,4,ETC,"￥6,700","￥6,500代",0,,,,,,,,
1994-10-14,ヴィジット,ザ・心理ゲーム2大阪編,1,4,ETC,"￥4,500","￥4,500代",0,,,,,,,,
1994-10-19,魔法,詰め将棋神吉五段,1,3,TBL,"￥4,900","￥5,000代",0,,,,,,,,
1994-10-19,魔法,詰碁シリーズ1藤沢秀行名誉棋聖,1,3,TBL,"￥4,900","￥5,000代",0,,,,,,,,
1994-10-21,ハドソン,GB原人2,1,4,ACT,"￥3,980","￥4,000代",0,,赤羽仁,相原順子|荒居弘之,赤羽仁|青木コブ太,松前公高,,宮本徳人,
1994-10-28,ユタカ,TVチャンピオン,1,4,ETC,"￥3,980","￥4,000代",0,,,,,,,桜井卓也|永井宏明|斎藤勇 ほか,
1994-10-28,アルトロン,チェスマスター,1,2,TBL,"￥4,500","￥4,500代",0,,,,,,,,
1994-10-28,トンキンハウス,マサカリ伝説金太郎RPG編,1,5,RPG,"￥4,660","￥4,500代",0,,,,,,,,
1994-10-28,アスミック,馬券王TV'94,1,3,ETC,"￥6,500","￥6,500代",0,,,,,,,,
1994-11-11,アクレイムジャパン,モータルコンバット2究極神拳,1,4,FTG,"￥4,200","￥4,000代",0,,,,,,,,
1994-11-18,日本物産,ニチブチマージャン吉本劇場,1,4,TBL,"￥4,800","￥5,000代",0,,,,,,,,
1994-11-18,イマジニア,携帯競馬エイトスペシャル,1,3,ETC,"￥6,900","￥7,000代",0,,,,,,,,
1994-11-25,コナミ,タイニートゥーンアドベンチャーズ3～ドキドキスポーツフェスティバル～,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1994-11-25,バンダイ,ドラゴンボールZ悟空飛翔伝,1,4,RPG,"￥3,800","￥4,000代",0,,飯田和憲,きよのみつとし,鎌田政宏|宇野道夫|真野仁志|高屋敷哲,山田耕治,,磯貝健夫,
1994-11-25,ココナッツジャパンエンターテイメント,パチ夫くん2,1,3,ETC,"￥4,500","￥4,500代",0,,,,,,,,
1994-11-25,イマジニア,本将棋,1,2,TBL,"￥4,980","￥5,000代",0,,,,,,,,
1994-12-09,ナムコ,パックパニック,1,3,PZL,"￥3,500","￥3,500代",0,,見城こうじ,,,荒川美恵,,,
1994-12-09,トミー,幽☆遊☆白書第4弾魔界統一編,1,4,FTG,"￥3,980","￥4,000代",0,,,,,,,,
1994-12-16,ハドソン,桃太郎電劇2,1,5,ACT,"￥4,500","￥4,500代",0,,さくまあきら(総監督)|千葉達也(監督),,土居孝幸,吉田美智子,,,
1994-12-20,四次元,スーパースネーキー,1,2,PZL,"￥3,800","￥4,000代",0,,,,,,,,
1994-12-22,ベック,ウルトラマンボール,1,3,ACT,"￥3,800","￥4,000代",0,,,,,,,,
1994-12-22,ビック東海,トコロ'SまあじゃんJr.,1,4,TBL,"￥4,800","￥5,000代",0,,,,,,,,
1994-12-23,ココナッツジャパンエンターテイメント,インディージョーンズ最後の聖戦,1,3,ACT,"￥4,300","￥4,500代",0,,,,,ジョン・ウィリアムズ,ジェフリー・ボーム,,
1994-12-23,アテナ,プロ麻雀極GB,1,3,TBL,"￥4,900","￥5,000代",0,,,,,,,,
1994-12-23,魔法,将棋最強,1,4,TBL,"￥4,980","￥5,000代",0,,,,,,,,
1994-12-23,四次元,灘麻太朗のパワフル麻雀～次の一手100題～,1,3,TBL,"￥4,800","￥5,000代",0,,,,,,,,
1995-01-03,ナムコ,パックインタイム,1,4,ACT,"￥3,800","￥4,000代",0,,オリビエ・ゴゲル,アラン・ギュイ,シリル・フォンテーヌ|フランソワ・リマッソン,フレデリック・モット,,ティエリー・ロビン,
1995-01-13,カルチャーブレーン,スーパーチャイニーズランド3,1,4,RPG,"￥4,200","￥4,000代",0,,,,,,,,
1995-01-27,マジファクト,パチスロ必勝ガイドGB,1,3,ETC,"￥4,500","￥4,500代",0,,,,,,,,
1995-01-27,バンプレスト,バトルクラッシャー,1,4,FTG,"￥3,980","￥4,000代",0,,石谷浩二,,,富樫則彦,,下道隆,
1995-01-27,バンダイ,ママレード・ボーイ,1,4,ETC,"￥3,980","￥4,000代",0,,矢部秋則,,馬越嘉彦,奥慶一,,,
1995-02-24,タカラ,熱闘ワールドヒーローズ2JET,1,5,FTG,"￥4,660","￥4,500代",0,,,,,,,,
1995-03-03,トミー,UNO2スモールワールド,1,3,TBL,"￥3,800","￥4,000代",0,,,,,,,,
1995-03-03,アトラス,アナザ・バイブル,1,5,RPG,"￥5,500","￥5,500代",0,,,,,,,,
1995-03-03,エンジェル,ガメラ大怪獣空中決戦,1,4,SLG,"￥3,980","￥4,000代",0,,,,,大谷幸,伊藤和典,,
1995-03-14,任天堂,マリオのピクロス,1,4,PZL,"￥3,900","￥4,000代",0,,,,,,,石原恒和,
1995-03-17,アクレイムジャパン,NFLクォーターバッククラブ'95,1,4,SPT,"￥3,900","￥4,000代",0,,,,,,,,
1995-03-17,バンダイ,TVアニメスラムダンク2全国へのTIPPOFF,1,5,SPT,"￥4,200","￥4,000代",0,,,,,,,,
1995-03-17,BPS,スーパーボンブリス,1,3,PZL,"￥4,500","￥4,500代",0,,,,,,,,
1995-03-21,任天堂,星のカービィ2,1,5,ACT,"￥3,900","￥4,000代",151,,下村真一,鈴木義樹|鄭志明|山根雅司,橋口茂|三浦和弥|大久保良子,安藤浩和|池上正,,岩田聡|宮本茂,
1995-03-24,バンプレスト,ONI5隠忍を継ぐ者,1,4,RPG,"￥4,980","￥5,000代",0,,,,,,,,
1995-03-24,ココナッツジャパンエンターテイメント,パチスロキッズ3,1,4,ETC,"￥4,500","￥4,500代",0,,,,,,,,
1995-03-24,ビーアイ,原人コッツ,1,4,ACT,"￥4,500","￥4,500代",0,,,,,,,,
1995-04-07,バンプレスト,蒼き伝説シュート！,1,4,SPT,"￥3,980","￥4,000代",0,,西尾大介,,荒木伸吾|姫野美智|秋山由樹子,Command S.inc,大島司,,
1995-04-14,カルチャーブレーン,SD飛龍の拳外伝,1,5,FTG,"￥4,700","￥4,500代",0,,,,,,,,
1995-04-14,キングレコード,勝馬予想競馬貴族EX'95,1,3,ETC,"￥6,900","￥7,000代",0,,,,,,,,
1995-04-21,EAV,JリーグLIVE'95,1,4,SPT,"￥5,980","￥6,000代",0,,,,,,,,
1995-04-28,Jウィング,チキチキ天国,1,1,PZL,"￥3,900","￥4,000代",0,,,,,,,,
1995-04-28,ココナッツジャパンエンターテイメント,パチ夫くん3,1,3,ETC,"￥4,800","￥5,000代",0,,,,,,,,
1995-04-28,バンダイ,空想科学世界ガリバーボーイ空想科学パズルプリッとポン,1,4,PZL,"￥3,980","￥4,000代",0,,,,,,,,
1995-04-28,トミー,赤ずきんチャチャ,1,4,RPG,"￥3,900","￥4,000代",0,,,,渡辺はじめ,佐橋俊彦|手塚理,,,
1995-04-28,タカラ,魔法陣グルグル勇者とククリの大冒険,1,4,RPG,"￥3,980","￥4,000代",0,,,,加瀬政広,中村暢之,三井秀樹,,
1995-05-26,タカラ,ちびまる子ちゃんまる子デラックス劇場,1,3,ADV,"￥3,980","￥4,000代",0,,,,,,,Max Matsuura,
1995-06-02,トミー,魔法騎士レイアース,1,4,RPG,"￥4,500","￥4,500代",0,,,,石田敦子|山根理宏(モンスター)|門之園恵美,松尾早人,CLAMP,,
1995-06-16,バンダイ,モグモグGOMBO遥かなる超料理伝説,1,4,RPG,"￥4,800","￥5,000代",0,,,,,,,,
1995-06-23,ケイエスエス,パチンコ物語外伝,1,5,ETC,"￥5,980","￥6,000代",0,,,,,,,,
1995-06-23,タカラ,人生ゲーム,1,4,TBL,"￥4,660","￥4,500代",0,,,,Bill Markham,,,,
1995-06-30,バンプレスト,スーパーパチンコ大戦,1,4,ETC,"￥3,980","￥4,000代",0,,,,,,,,
1995-06-30,バンプレスト,第2次スーパーロボット大戦G,1,5,SLG,"￥5,980","￥6,000代",0,,,庄真宏,阪田雅彦|知見浩之|阪田雅彦,田中伸一,,じっぱ ひとからげ,
1995-07-14,トミー,NINKU-忍空-,1,5,FTG,"￥4,200","￥4,000代",0,,,,,,,,
1995-07-14,ナムコ,ギャラガ＆ギャラクシアン,1,3,SHT,"￥3,800","￥4,000代",0,,,,,,,,
1995-07-14,日本物産,フリスキートム,1,3,ACT,"￥3,980","￥4,000代",0,,,,佐藤俊和|小田恭司|本田光雄,,,,
1995-07-27,任天堂,スーパードンキーコングGB,1,5,ACT,"￥3,900","￥4,000代",108,,ティム・スタンパー,クリス・サザーランド|ブレンダン・ガン,グレッグ・メイレス|スティーヴ・メイルズ|ケヴィン・ベイリス|マーク・スティーヴンソン,デヴィッド・ワイズ|イーブリン・フィッシャー|ロビン・ビーンランド,,,
1995-07-28,サンソフト,アルフレッドチキン,1,4,ACT,"￥4,300","￥4,500代",0,,,,,,,,
1995-08-04,四次元,おとぎ話大戦,1,4,RPG,"￥4,900","￥5,000代",0,,,,,,,,
1995-08-10,ハドソン,ボンバーマンGB2,1,4,ACT,"￥4,800","￥5,000代",0,,五井智久,いけだともなり,ちくだゆうこ|水野祥司|吉見直人,福田裕彦,,宮本徳人,
1995-08-11,カプコン,ストリートファイター2,1,5,FTG,"￥4,800","￥5,000代",0,,西谷亮,,西谷亮(NIN)|安田朗(AKIMAN),下村陽子|阿部功,,岡本吉起,
1995-08-25,バンプレスト,GOGOアックマン,1,4,ACT,"￥3,980","￥4,000代",0,,,,,,,,
1995-08-25,バンダイ,ドラゴンボールZ悟空激闘伝,1,5,RPG,"￥5,800","￥6,000代",0,,飯田和憲,きよのみつとし,高屋敷哲|高屋敷哲|佐原美奈子,西澤洋,,磯貝健夫,
1995-09-14,バンダイ,キャプテン翼J完全制覇への挑戦,1,5,SPT,"￥4,200","￥4,000代",0,,,,,,,,
1995-10-20,BLACKLABEL,ハイパーブラックバス'95,1,4,SPT,"￥4,500","￥4,500代",0,,,,,,,,
1995-10-27,アクレイムジャパン,NBAJAMトーナメントエディション,1,5,SPT,"￥4,800","￥5,000代",0,,,,,,,,
1995-10-27,アクレイムジャパン,ジャッジ・ドレッド,1,4,ACT,"￥4,500","￥4,500代",0,,,,,アラン・シルヴェストリ,キャラクター創造|ジョン・ワグナー|カルロス・エスクエラ,,
1995-10-27,アクレイムジャパン,バットマンフォーエバー,1,4,ACT,"￥4,200","￥4,000代",0,,,,,エリオット・ゴールデンサール,キャラクター創造|ボブ・ケイン,,
1995-10-27,アクレイムジャパン,フォアマンフォーリアル,1,4,SPT,"￥4,200","￥4,000代",0,,,,,,,,
1995-10-27,トミー,魔法騎士レイアース2ndミッシングカラーズ,1,4,RPG,"￥4,500","￥4,500代",0,,,,,,,,
1995-11-24,トミー,Jリーグビックウェイブサッカー,1,4,SPT,"￥4,800","￥5,000代",0,,,,,,,,
1995-11-24,トミー,NINKU-忍空-忍空戦争編,1,5,ETC,"￥4,800","￥5,000代",0,,,,,,,,
1995-12-08,ケイエスエス,ウェディングピーチじゃ魔ピーパニック,1,4,PZL,"￥4,980","￥5,000代",0,,,,,,,,
1995-12-14,任天堂,カービィのブロックボール,1,5,ACT,"￥3,900","￥4,000代",0,,後野尋宗,山崎武士|広尾敏文|夜野幸|下河康|朱立,城山功|湖東夕,大山助三|高木了恵,,横井軍平|宮本茂,
1995-12-22,ケムコ,P-マンGB,1,3,ACT,"￥4,200","￥4,000代",0,,,,,,,,
1995-12-22,トミー,東京ディズニーランドミッキーのシンデレラ城ミステリーツアー,1,5,ACT,"￥4,200","￥4,000代",0,,,,,,,,
